,departure_date,departure_time,arrival_time,airline,fare_type,price,origin,destination,date_collected
1854,"Saturday, 3 December 2022",16:55:00,20:15:00,Virgin,Virgin-Business,659,Brisbane,Melbourne,"Saturday, 26 November 2022"
1855,"Saturday, 3 December 2022",17:50:00,21:10:00,JetStar,JetStar-Starter,647,Brisbane,Melbourne,"Saturday, 26 November 2022"
1856,"Saturday, 3 December 2022",17:50:00,21:10:00,JetStar,JetStar-Starter,674,Brisbane,Melbourne,"Saturday, 26 November 2022"
1857,"Saturday, 3 December 2022",17:50:00,21:10:00,JetStar,JetStar-Flex,692,Brisbane,Melbourne,"Saturday, 26 November 2022"
1858,"Saturday, 3 December 2022",17:50:00,21:10:00,JetStar,JetStar-Flex,719,Brisbane,Melbourne,"Saturday, 26 November 2022"
1859,"Saturday, 3 December 2022",17:50:00,21:10:00,JetStar,JetStar-Plus,695,Brisbane,Melbourne,"Saturday, 26 November 2022"
1860,"Saturday, 3 December 2022",17:50:00,21:10:00,JetStar,JetStar-Max,732,Brisbane,Melbourne,"Saturday, 26 November 2022"
1861,"Saturday, 3 December 2022",18:15:00,21:35:00,Qantas,Qantas-Red eDeal,452,Brisbane,Melbourne,"Saturday, 26 November 2022"
1862,"Saturday, 3 December 2022",18:15:00,21:35:00,Qantas,Qantas-Flex,711,Brisbane,Melbourne,"Saturday, 26 November 2022"
1863,"Saturday, 3 December 2022",18:15:00,21:35:00,Qantas,Qantas-Business Class,1679,Brisbane,Melbourne,"Saturday, 26 November 2022"
1864,"Saturday, 3 December 2022",18:55:00,22:15:00,Virgin,Virgin-Choice,179,Brisbane,Melbourne,"Saturday, 26 November 2022"
1865,"Saturday, 3 December 2022",18:55:00,22:15:00,Virgin,Virgin-Flex,389,Brisbane,Melbourne,"Saturday, 26 November 2022"
1866,"Saturday, 3 December 2022",18:55:00,22:15:00,Virgin,Virgin-Business,659,Brisbane,Melbourne,"Saturday, 26 November 2022"
1867,"Sunday, 4 December 2022",06:15:00,9:35:00,Qantas,Qantas-Red eDeal,452,Brisbane,Melbourne,"Saturday, 26 November 2022"
1868,"Sunday, 4 December 2022",06:15:00,9:35:00,Qantas,Qantas-Flex,711,Brisbane,Melbourne,"Saturday, 26 November 2022"
1869,"Sunday, 4 December 2022",06:15:00,9:35:00,Qantas,Qantas-Business Class,1679,Brisbane,Melbourne,"Saturday, 26 November 2022"
1870,"Sunday, 4 December 2022",06:55:00,10:15:00,Virgin,Virgin-Choice,199,Brisbane,Melbourne,"Saturday, 26 November 2022"
1871,"Sunday, 4 December 2022",06:55:00,10:15:00,Virgin,Virgin-Flex,389,Brisbane,Melbourne,"Saturday, 26 November 2022"
1872,"Sunday, 4 December 2022",06:55:00,10:15:00,Virgin,Virgin-Business,659,Brisbane,Melbourne,"Saturday, 26 November 2022"
1873,"Sunday, 4 December 2022",07:15:00,10:35:00,Qantas,Qantas-Red eDeal,612,Brisbane,Melbourne,"Saturday, 26 November 2022"
1874,"Sunday, 4 December 2022",07:15:00,10:35:00,Qantas,Qantas-Flex,711,Brisbane,Melbourne,"Saturday, 26 November 2022"
1875,"Sunday, 4 December 2022",07:15:00,10:35:00,Qantas,Qantas-Business Class,2128,Brisbane,Melbourne,"Saturday, 26 November 2022"
1876,"Sunday, 4 December 2022",07:20:00,10:45:00,JetStar,JetStar-Starter,224,Brisbane,Melbourne,"Saturday, 26 November 2022"
1877,"Sunday, 4 December 2022",07:20:00,10:45:00,JetStar,JetStar-Starter,251,Brisbane,Melbourne,"Saturday, 26 November 2022"
1878,"Sunday, 4 December 2022",07:20:00,10:45:00,JetStar,JetStar-Flex,269,Brisbane,Melbourne,"Saturday, 26 November 2022"
1879,"Sunday, 4 December 2022",07:20:00,10:45:00,JetStar,JetStar-Flex,296,Brisbane,Melbourne,"Saturday, 26 November 2022"
1880,"Sunday, 4 December 2022",07:20:00,10:45:00,JetStar,JetStar-Plus,272,Brisbane,Melbourne,"Saturday, 26 November 2022"
1881,"Sunday, 4 December 2022",07:20:00,10:45:00,JetStar,JetStar-Max,309,Brisbane,Melbourne,"Saturday, 26 November 2022"
1882,"Sunday, 4 December 2022",07:55:00,11:15:00,Virgin,Virgin-Choice,219,Brisbane,Melbourne,"Saturday, 26 November 2022"
1883,"Sunday, 4 December 2022",07:55:00,11:15:00,Virgin,Virgin-Flex,389,Brisbane,Melbourne,"Saturday, 26 November 2022"
1884,"Sunday, 4 December 2022",07:55:00,11:15:00,Virgin,Virgin-Business,659,Brisbane,Melbourne,"Saturday, 26 November 2022"
1885,"Sunday, 4 December 2022",08:00:00,11:25:00,Rex,Rex-Flex,359,Brisbane,Melbourne,"Saturday, 26 November 2022"
1886,"Sunday, 4 December 2022",08:00:00,11:25:00,Rex,Rex-Business Class,499,Brisbane,Melbourne,"Saturday, 26 November 2022"
1887,"Sunday, 4 December 2022",08:00:00,11:25:00,Rex,Rex-Business Class Plus,699,Brisbane,Melbourne,"Saturday, 26 November 2022"
1888,"Sunday, 4 December 2022",08:55:00,12:15:00,Virgin,Virgin-Choice,299,Brisbane,Melbourne,"Saturday, 26 November 2022"
1889,"Sunday, 4 December 2022",08:55:00,12:15:00,Virgin,Virgin-Flex,389,Brisbane,Melbourne,"Saturday, 26 November 2022"
1890,"Sunday, 4 December 2022",08:55:00,12:15:00,Virgin,Virgin-Business,949,Brisbane,Melbourne,"Saturday, 26 November 2022"
1891,"Sunday, 4 December 2022",09:00:00,12:20:00,Qantas,Qantas-Red eDeal,612,Brisbane,Melbourne,"Saturday, 26 November 2022"
1892,"Sunday, 4 December 2022",09:00:00,12:20:00,Qantas,Qantas-Flex,711,Brisbane,Melbourne,"Saturday, 26 November 2022"
1893,"Sunday, 4 December 2022",09:00:00,12:20:00,Qantas,Qantas-Business Class,1679,Brisbane,Melbourne,"Saturday, 26 November 2022"
1894,"Sunday, 4 December 2022",09:05:00,12:30:00,JetStar,JetStar-Starter,254,Brisbane,Melbourne,"Saturday, 26 November 2022"
1895,"Sunday, 4 December 2022",09:05:00,12:30:00,JetStar,JetStar-Starter,281,Brisbane,Melbourne,"Saturday, 26 November 2022"
1896,"Sunday, 4 December 2022",09:05:00,12:30:00,JetStar,JetStar-Flex,299,Brisbane,Melbourne,"Saturday, 26 November 2022"
1897,"Sunday, 4 December 2022",09:05:00,12:30:00,JetStar,JetStar-Flex,326,Brisbane,Melbourne,"Saturday, 26 November 2022"
1898,"Sunday, 4 December 2022",09:05:00,12:30:00,JetStar,JetStar-Plus,302,Brisbane,Melbourne,"Saturday, 26 November 2022"
1899,"Sunday, 4 December 2022",09:05:00,12:30:00,JetStar,JetStar-Max,339,Brisbane,Melbourne,"Saturday, 26 November 2022"
1900,"Sunday, 4 December 2022",09:55:00,13:15:00,Virgin,Virgin-Flex,389,Brisbane,Melbourne,"Saturday, 26 November 2022"
1901,"Sunday, 4 December 2022",09:55:00,13:15:00,Virgin,Virgin-Business,949,Brisbane,Melbourne,"Saturday, 26 November 2022"
1902,"Sunday, 4 December 2022",10:00:00,13:25:00,Rex,Rex-Saver,299,Brisbane,Melbourne,"Saturday, 26 November 2022"
1903,"Sunday, 4 December 2022",10:00:00,13:25:00,Rex,Rex-Flex,359,Brisbane,Melbourne,"Saturday, 26 November 2022"
1904,"Sunday, 4 December 2022",10:00:00,13:25:00,Rex,Rex-Business Class,499,Brisbane,Melbourne,"Saturday, 26 November 2022"
1905,"Sunday, 4 December 2022",10:00:00,13:25:00,Rex,Rex-Business Class Plus,699,Brisbane,Melbourne,"Saturday, 26 November 2022"
1906,"Sunday, 4 December 2022",10:15:00,13:35:00,Qantas,Qantas-Red eDeal,612,Brisbane,Melbourne,"Saturday, 26 November 2022"
1907,"Sunday, 4 December 2022",10:15:00,13:35:00,Qantas,Qantas-Flex,711,Brisbane,Melbourne,"Saturday, 26 November 2022"
1908,"Sunday, 4 December 2022",10:15:00,13:35:00,Qantas,Qantas-Business Class,2128,Brisbane,Melbourne,"Saturday, 26 November 2022"
1909,"Sunday, 4 December 2022",11:55:00,15:15:00,Virgin,Virgin-Flex,439,Brisbane,Melbourne,"Saturday, 26 November 2022"
1910,"Sunday, 4 December 2022",11:55:00,15:15:00,Virgin,Virgin-Business,499,Brisbane,Melbourne,"Saturday, 26 November 2022"
1911,"Sunday, 4 December 2022",12:10:00,15:30:00,JetStar,JetStar-Starter,290,Brisbane,Melbourne,"Saturday, 26 November 2022"
1912,"Sunday, 4 December 2022",12:10:00,15:30:00,JetStar,JetStar-Starter,317,Brisbane,Melbourne,"Saturday, 26 November 2022"
1913,"Sunday, 4 December 2022",12:10:00,15:30:00,JetStar,JetStar-Flex,335,Brisbane,Melbourne,"Saturday, 26 November 2022"
1914,"Sunday, 4 December 2022",12:10:00,15:30:00,JetStar,JetStar-Flex,362,Brisbane,Melbourne,"Saturday, 26 November 2022"
1915,"Sunday, 4 December 2022",12:10:00,15:30:00,JetStar,JetStar-Plus,338,Brisbane,Melbourne,"Saturday, 26 November 2022"
1916,"Sunday, 4 December 2022",12:10:00,15:30:00,JetStar,JetStar-Max,375,Brisbane,Melbourne,"Saturday, 26 November 2022"
1917,"Sunday, 4 December 2022",12:15:00,15:35:00,Qantas,Qantas-Flex,711,Brisbane,Melbourne,"Saturday, 26 November 2022"
1918,"Sunday, 4 December 2022",12:15:00,15:35:00,Qantas,Qantas-Business Class,2128,Brisbane,Melbourne,"Saturday, 26 November 2022"
1919,"Sunday, 4 December 2022",12:55:00,16:15:00,Virgin,Virgin-Flex,389,Brisbane,Melbourne,"Saturday, 26 November 2022"
1920,"Sunday, 4 December 2022",12:55:00,16:15:00,Virgin,Virgin-Business,499,Brisbane,Melbourne,"Saturday, 26 November 2022"
1921,"Sunday, 4 December 2022",13:15:00,16:35:00,Qantas,Qantas-Flex,711,Brisbane,Melbourne,"Saturday, 26 November 2022"
1922,"Sunday, 4 December 2022",13:15:00,16:35:00,Qantas,Qantas-Business Class,2128,Brisbane,Melbourne,"Saturday, 26 November 2022"
1923,"Sunday, 4 December 2022",14:55:00,18:15:00,Virgin,Virgin-Choice,279,Brisbane,Melbourne,"Saturday, 26 November 2022"
1924,"Sunday, 4 December 2022",14:55:00,18:15:00,Virgin,Virgin-Flex,389,Brisbane,Melbourne,"Saturday, 26 November 2022"
1925,"Sunday, 4 December 2022",14:55:00,18:15:00,Virgin,Virgin-Business,499,Brisbane,Melbourne,"Saturday, 26 November 2022"
1926,"Sunday, 4 December 2022",15:00:00,18:20:00,Qantas,Qantas-Flex,711,Brisbane,Melbourne,"Saturday, 26 November 2022"
1927,"Sunday, 4 December 2022",15:00:00,18:20:00,Qantas,Qantas-Business Class,1679,Brisbane,Melbourne,"Saturday, 26 November 2022"
1928,"Sunday, 4 December 2022",15:55:00,19:15:00,Virgin,Virgin-Choice,299,Brisbane,Melbourne,"Saturday, 26 November 2022"
1929,"Sunday, 4 December 2022",15:55:00,19:15:00,Virgin,Virgin-Flex,389,Brisbane,Melbourne,"Saturday, 26 November 2022"
1930,"Sunday, 4 December 2022",15:55:00,19:15:00,Virgin,Virgin-Business,499,Brisbane,Melbourne,"Saturday, 26 November 2022"
1931,"Sunday, 4 December 2022",16:15:00,19:35:00,Qantas,Qantas-Flex,837,Brisbane,Melbourne,"Saturday, 26 November 2022"
1932,"Sunday, 4 December 2022",16:15:00,19:35:00,Qantas,Qantas-Business Class,1679,Brisbane,Melbourne,"Saturday, 26 November 2022"
1933,"Sunday, 4 December 2022",16:55:00,20:15:00,Virgin,Virgin-Choice,259,Brisbane,Melbourne,"Saturday, 26 November 2022"
1934,"Sunday, 4 December 2022",16:55:00,20:15:00,Virgin,Virgin-Flex,389,Brisbane,Melbourne,"Saturday, 26 November 2022"
1935,"Sunday, 4 December 2022",16:55:00,20:15:00,Virgin,Virgin-Business,659,Brisbane,Melbourne,"Saturday, 26 November 2022"
1936,"Sunday, 4 December 2022",17:50:00,21:10:00,JetStar,JetStar-Starter,334,Brisbane,Melbourne,"Saturday, 26 November 2022"
1937,"Sunday, 4 December 2022",17:50:00,21:10:00,JetStar,JetStar-Starter,361,Brisbane,Melbourne,"Saturday, 26 November 2022"
1938,"Sunday, 4 December 2022",17:50:00,21:10:00,JetStar,JetStar-Flex,379,Brisbane,Melbourne,"Saturday, 26 November 2022"
1939,"Sunday, 4 December 2022",17:50:00,21:10:00,JetStar,JetStar-Flex,406,Brisbane,Melbourne,"Saturday, 26 November 2022"
1940,"Sunday, 4 December 2022",17:50:00,21:10:00,JetStar,JetStar-Plus,382,Brisbane,Melbourne,"Saturday, 26 November 2022"
1941,"Sunday, 4 December 2022",17:50:00,21:10:00,JetStar,JetStar-Max,419,Brisbane,Melbourne,"Saturday, 26 November 2022"
1942,"Sunday, 4 December 2022",17:55:00,21:15:00,Virgin,Virgin-Choice,259,Brisbane,Melbourne,"Saturday, 26 November 2022"
1943,"Sunday, 4 December 2022",17:55:00,21:15:00,Virgin,Virgin-Flex,389,Brisbane,Melbourne,"Saturday, 26 November 2022"
1944,"Sunday, 4 December 2022",17:55:00,21:15:00,Virgin,Virgin-Business,659,Brisbane,Melbourne,"Saturday, 26 November 2022"
1945,"Sunday, 4 December 2022",18:00:00,21:25:00,Rex,Rex-Flex,419,Brisbane,Melbourne,"Saturday, 26 November 2022"
1946,"Sunday, 4 December 2022",18:00:00,21:25:00,Rex,Rex-Business Class Plus,699,Brisbane,Melbourne,"Saturday, 26 November 2022"
1947,"Sunday, 4 December 2022",18:15:00,21:35:00,Qantas,Qantas-Flex,711,Brisbane,Melbourne,"Saturday, 26 November 2022"
1948,"Sunday, 4 December 2022",18:55:00,22:15:00,Virgin,Virgin-Choice,219,Brisbane,Melbourne,"Saturday, 26 November 2022"
1949,"Sunday, 4 December 2022",18:55:00,22:15:00,Virgin,Virgin-Flex,389,Brisbane,Melbourne,"Saturday, 26 November 2022"
1950,"Sunday, 4 December 2022",18:55:00,22:15:00,Virgin,Virgin-Business,949,Brisbane,Melbourne,"Saturday, 26 November 2022"
1951,"Sunday, 4 December 2022",20:15:00,23:35:00,Qantas,Qantas-Red eDeal,526,Brisbane,Melbourne,"Saturday, 26 November 2022"
1952,"Sunday, 4 December 2022",20:15:00,23:35:00,Qantas,Qantas-Flex,711,Brisbane,Melbourne,"Saturday, 26 November 2022"
1953,"Sunday, 4 December 2022",20:15:00,23:35:00,Qantas,Qantas-Business Class,1679,Brisbane,Melbourne,"Saturday, 26 November 2022"
1954,"Sunday, 4 December 2022",20:35:00,23:55:00,Virgin,Virgin-Choice,179,Brisbane,Melbourne,"Saturday, 26 November 2022"
1955,"Sunday, 4 December 2022",20:35:00,23:55:00,Virgin,Virgin-Flex,389,Brisbane,Melbourne,"Saturday, 26 November 2022"
1956,"Sunday, 4 December 2022",20:35:00,23:55:00,Virgin,Virgin-Business,659,Brisbane,Melbourne,"Saturday, 26 November 2022"
1957,"Sunday, 4 December 2022",21:15:00,0:35:00,JetStar,JetStar-Starter,254,Brisbane,Melbourne,"Saturday, 26 November 2022"
1958,"Sunday, 4 December 2022",21:15:00,0:35:00,JetStar,JetStar-Starter,281,Brisbane,Melbourne,"Saturday, 26 November 2022"
1959,"Sunday, 4 December 2022",21:15:00,0:35:00,JetStar,JetStar-Flex,299,Brisbane,Melbourne,"Saturday, 26 November 2022"
1960,"Sunday, 4 December 2022",21:15:00,0:35:00,JetStar,JetStar-Flex,326,Brisbane,Melbourne,"Saturday, 26 November 2022"
1961,"Sunday, 4 December 2022",21:15:00,0:35:00,JetStar,JetStar-Plus,302,Brisbane,Melbourne,"Saturday, 26 November 2022"
1962,"Sunday, 4 December 2022",21:15:00,0:35:00,JetStar,JetStar-Max,339,Brisbane,Melbourne,"Saturday, 26 November 2022"
1963,"Sunday, 4 December 2022",21:15:00,0:15:00,JetStar,JetStar-Starter,254,Brisbane,Melbourne,"Saturday, 26 November 2022"
1964,"Sunday, 4 December 2022",21:15:00,0:15:00,JetStar,JetStar-Starter,281,Brisbane,Melbourne,"Saturday, 26 November 2022"
1965,"Sunday, 4 December 2022",21:15:00,0:15:00,JetStar,JetStar-Flex,299,Brisbane,Melbourne,"Saturday, 26 November 2022"
1966,"Sunday, 4 December 2022",21:15:00,0:15:00,JetStar,JetStar-Flex,326,Brisbane,Melbourne,"Saturday, 26 November 2022"
1967,"Sunday, 4 December 2022",21:15:00,0:15:00,JetStar,JetStar-Plus,302,Brisbane,Melbourne,"Saturday, 26 November 2022"
1968,"Sunday, 4 December 2022",21:15:00,0:15:00,JetStar,JetStar-Max,339,Brisbane,Melbourne,"Saturday, 26 November 2022"
1969,"Monday, 5 December 2022",05:15:00,8:35:00,Qantas,Qantas-Red eDeal,526,Brisbane,Melbourne,"Saturday, 26 November 2022"
1970,"Monday, 5 December 2022",05:15:00,8:35:00,Qantas,Qantas-Flex,711,Brisbane,Melbourne,"Saturday, 26 November 2022"
1971,"Monday, 5 December 2022",05:15:00,8:35:00,Qantas,Qantas-Business Class,1679,Brisbane,Melbourne,"Saturday, 26 November 2022"
1972,"Monday, 5 December 2022",06:05:00,9:25:00,Virgin,Virgin-Flex,439,Brisbane,Melbourne,"Saturday, 26 November 2022"
1973,"Monday, 5 December 2022",06:05:00,9:25:00,Virgin,Virgin-Business,499,Brisbane,Melbourne,"Saturday, 26 November 2022"
1974,"Monday, 5 December 2022",06:15:00,9:35:00,Qantas,Qantas-Red eDeal,526,Brisbane,Melbourne,"Saturday, 26 November 2022"
1975,"Monday, 5 December 2022",06:15:00,9:35:00,Qantas,Qantas-Flex,711,Brisbane,Melbourne,"Saturday, 26 November 2022"
1976,"Monday, 5 December 2022",06:15:00,9:35:00,Qantas,Qantas-Business Class,1679,Brisbane,Melbourne,"Saturday, 26 November 2022"
1977,"Monday, 5 December 2022",06:55:00,10:15:00,Virgin,Virgin-Choice,259,Brisbane,Melbourne,"Saturday, 26 November 2022"
1978,"Monday, 5 December 2022",06:55:00,10:15:00,Virgin,Virgin-Flex,389,Brisbane,Melbourne,"Saturday, 26 November 2022"
1979,"Monday, 5 December 2022",06:55:00,10:15:00,Virgin,Virgin-Business,659,Brisbane,Melbourne,"Saturday, 26 November 2022"
1980,"Monday, 5 December 2022",07:15:00,10:35:00,Qantas,Qantas-Flex,837,Brisbane,Melbourne,"Saturday, 26 November 2022"
1981,"Monday, 5 December 2022",07:15:00,10:35:00,Qantas,Qantas-Business Class,1679,Brisbane,Melbourne,"Saturday, 26 November 2022"
1982,"Monday, 5 December 2022",07:20:00,10:45:00,JetStar,JetStar-Starter,254,Brisbane,Melbourne,"Saturday, 26 November 2022"
1983,"Monday, 5 December 2022",07:20:00,10:45:00,JetStar,JetStar-Starter,281,Brisbane,Melbourne,"Saturday, 26 November 2022"
1984,"Monday, 5 December 2022",07:20:00,10:45:00,JetStar,JetStar-Flex,299,Brisbane,Melbourne,"Saturday, 26 November 2022"
1985,"Monday, 5 December 2022",07:20:00,10:45:00,JetStar,JetStar-Flex,326,Brisbane,Melbourne,"Saturday, 26 November 2022"
1986,"Monday, 5 December 2022",07:20:00,10:45:00,JetStar,JetStar-Plus,302,Brisbane,Melbourne,"Saturday, 26 November 2022"
1987,"Monday, 5 December 2022",07:20:00,10:45:00,JetStar,JetStar-Max,339,Brisbane,Melbourne,"Saturday, 26 November 2022"
1988,"Monday, 5 December 2022",07:55:00,11:15:00,Virgin,Virgin-Choice,259,Brisbane,Melbourne,"Saturday, 26 November 2022"
1989,"Monday, 5 December 2022",07:55:00,11:15:00,Virgin,Virgin-Flex,389,Brisbane,Melbourne,"Saturday, 26 November 2022"
1990,"Monday, 5 December 2022",07:55:00,11:15:00,Virgin,Virgin-Business,499,Brisbane,Melbourne,"Saturday, 26 November 2022"
1991,"Monday, 5 December 2022",08:00:00,11:25:00,Rex,Rex-Saver,269,Brisbane,Melbourne,"Saturday, 26 November 2022"
1992,"Monday, 5 December 2022",08:00:00,11:25:00,Rex,Rex-Flex,359,Brisbane,Melbourne,"Saturday, 26 November 2022"
1993,"Monday, 5 December 2022",08:00:00,11:25:00,Rex,Rex-Business Class,499,Brisbane,Melbourne,"Saturday, 26 November 2022"
1994,"Monday, 5 December 2022",08:00:00,11:25:00,Rex,Rex-Business Class Plus,699,Brisbane,Melbourne,"Saturday, 26 November 2022"
1995,"Monday, 5 December 2022",08:55:00,12:15:00,Virgin,Virgin-Flex,389,Brisbane,Melbourne,"Saturday, 26 November 2022"
1996,"Monday, 5 December 2022",08:55:00,12:15:00,Virgin,Virgin-Business,949,Brisbane,Melbourne,"Saturday, 26 November 2022"
1997,"Monday, 5 December 2022",09:05:00,12:30:00,JetStar,JetStar-Starter,334,Brisbane,Melbourne,"Saturday, 26 November 2022"
1998,"Monday, 5 December 2022",09:05:00,12:30:00,JetStar,JetStar-Starter,361,Brisbane,Melbourne,"Saturday, 26 November 2022"
1999,"Monday, 5 December 2022",09:05:00,12:30:00,JetStar,JetStar-Flex,379,Brisbane,Melbourne,"Saturday, 26 November 2022"
2000,"Monday, 5 December 2022",09:05:00,12:30:00,JetStar,JetStar-Flex,406,Brisbane,Melbourne,"Saturday, 26 November 2022"
2001,"Monday, 5 December 2022",09:05:00,12:30:00,JetStar,JetStar-Plus,382,Brisbane,Melbourne,"Saturday, 26 November 2022"
2002,"Monday, 5 December 2022",09:05:00,12:30:00,JetStar,JetStar-Max,419,Brisbane,Melbourne,"Saturday, 26 November 2022"
2003,"Monday, 5 December 2022",09:15:00,12:35:00,Qantas,Qantas-Flex,837,Brisbane,Melbourne,"Saturday, 26 November 2022"
2004,"Monday, 5 December 2022",09:15:00,12:35:00,Qantas,Qantas-Business Class,1259,Brisbane,Melbourne,"Saturday, 26 November 2022"
2005,"Monday, 5 December 2022",09:55:00,13:15:00,Virgin,Virgin-Choice,339,Brisbane,Melbourne,"Saturday, 26 November 2022"
2006,"Monday, 5 December 2022",09:55:00,13:15:00,Virgin,Virgin-Flex,389,Brisbane,Melbourne,"Saturday, 26 November 2022"
2007,"Monday, 5 December 2022",09:55:00,13:15:00,Virgin,Virgin-Business,499,Brisbane,Melbourne,"Saturday, 26 November 2022"
2008,"Monday, 5 December 2022",10:15:00,13:35:00,Qantas,Qantas-Flex,995,Brisbane,Melbourne,"Saturday, 26 November 2022"
2009,"Monday, 5 December 2022",10:15:00,13:35:00,Qantas,Qantas-Business Class,1679,Brisbane,Melbourne,"Saturday, 26 November 2022"
2010,"Monday, 5 December 2022",10:55:00,14:15:00,Virgin,Virgin-Choice,299,Brisbane,Melbourne,"Saturday, 26 November 2022"
2011,"Monday, 5 December 2022",10:55:00,14:15:00,Virgin,Virgin-Flex,389,Brisbane,Melbourne,"Saturday, 26 November 2022"
2012,"Monday, 5 December 2022",10:55:00,14:15:00,Virgin,Virgin-Business,949,Brisbane,Melbourne,"Saturday, 26 November 2022"
2013,"Monday, 5 December 2022",11:55:00,15:15:00,Virgin,Virgin-Flex,439,Brisbane,Melbourne,"Saturday, 26 November 2022"
2014,"Monday, 5 December 2022",11:55:00,15:15:00,Virgin,Virgin-Business,499,Brisbane,Melbourne,"Saturday, 26 November 2022"
2015,"Monday, 5 December 2022",12:10:00,15:30:00,JetStar,JetStar-Starter,444,Brisbane,Melbourne,"Saturday, 26 November 2022"
2016,"Monday, 5 December 2022",12:10:00,15:30:00,JetStar,JetStar-Starter,471,Brisbane,Melbourne,"Saturday, 26 November 2022"
2017,"Monday, 5 December 2022",12:10:00,15:30:00,JetStar,JetStar-Flex,489,Brisbane,Melbourne,"Saturday, 26 November 2022"
2018,"Monday, 5 December 2022",12:10:00,15:30:00,JetStar,JetStar-Flex,516,Brisbane,Melbourne,"Saturday, 26 November 2022"
2019,"Monday, 5 December 2022",12:10:00,15:30:00,JetStar,JetStar-Plus,492,Brisbane,Melbourne,"Saturday, 26 November 2022"
2020,"Monday, 5 December 2022",12:10:00,15:30:00,JetStar,JetStar-Max,529,Brisbane,Melbourne,"Saturday, 26 November 2022"
2021,"Monday, 5 December 2022",12:15:00,15:35:00,Qantas,Qantas-Flex,995,Brisbane,Melbourne,"Saturday, 26 November 2022"
2022,"Monday, 5 December 2022",12:15:00,15:35:00,Qantas,Qantas-Business Class,1679,Brisbane,Melbourne,"Saturday, 26 November 2022"
2023,"Monday, 5 December 2022",12:55:00,16:15:00,Virgin,Virgin-Flex,389,Brisbane,Melbourne,"Saturday, 26 November 2022"
2024,"Monday, 5 December 2022",12:55:00,16:15:00,Virgin,Virgin-Business,499,Brisbane,Melbourne,"Saturday, 26 November 2022"
2025,"Monday, 5 December 2022",14:55:00,18:15:00,Virgin,Virgin-Flex,389,Brisbane,Melbourne,"Saturday, 26 November 2022"
2026,"Monday, 5 December 2022",14:55:00,18:15:00,Virgin,Virgin-Business,499,Brisbane,Melbourne,"Saturday, 26 November 2022"
2027,"Monday, 5 December 2022",15:00:00,18:20:00,Qantas,Qantas-Flex,1193,Brisbane,Melbourne,"Saturday, 26 November 2022"
2028,"Monday, 5 December 2022",15:00:00,18:20:00,Qantas,Qantas-Business Class,2128,Brisbane,Melbourne,"Saturday, 26 November 2022"
2029,"Monday, 5 December 2022",15:55:00,19:15:00,Virgin,Virgin-Flex,439,Brisbane,Melbourne,"Saturday, 26 November 2022"
2030,"Monday, 5 December 2022",15:55:00,19:15:00,Virgin,Virgin-Business,499,Brisbane,Melbourne,"Saturday, 26 November 2022"
2031,"Monday, 5 December 2022",16:15:00,19:35:00,Qantas,Qantas-Flex,837,Brisbane,Melbourne,"Saturday, 26 November 2022"
2032,"Monday, 5 December 2022",16:15:00,19:35:00,Qantas,Qantas-Business Class,1679,Brisbane,Melbourne,"Saturday, 26 November 2022"
2033,"Monday, 5 December 2022",16:55:00,20:15:00,Virgin,Virgin-Choice,279,Brisbane,Melbourne,"Saturday, 26 November 2022"
2034,"Monday, 5 December 2022",16:55:00,20:15:00,Virgin,Virgin-Flex,389,Brisbane,Melbourne,"Saturday, 26 November 2022"
2035,"Monday, 5 December 2022",16:55:00,20:15:00,Virgin,Virgin-Business,499,Brisbane,Melbourne,"Saturday, 26 November 2022"
2036,"Monday, 5 December 2022",17:25:00,20:45:00,Virgin,Virgin-Choice,259,Brisbane,Melbourne,"Saturday, 26 November 2022"
2037,"Monday, 5 December 2022",17:25:00,20:45:00,Virgin,Virgin-Flex,389,Brisbane,Melbourne,"Saturday, 26 November 2022"
2038,"Monday, 5 December 2022",17:50:00,21:10:00,JetStar,JetStar-Starter,334,Brisbane,Melbourne,"Saturday, 26 November 2022"
2039,"Monday, 5 December 2022",17:50:00,21:10:00,JetStar,JetStar-Starter,361,Brisbane,Melbourne,"Saturday, 26 November 2022"
2040,"Monday, 5 December 2022",17:50:00,21:10:00,JetStar,JetStar-Flex,379,Brisbane,Melbourne,"Saturday, 26 November 2022"
2041,"Monday, 5 December 2022",17:50:00,21:10:00,JetStar,JetStar-Flex,406,Brisbane,Melbourne,"Saturday, 26 November 2022"
2042,"Monday, 5 December 2022",17:50:00,21:10:00,JetStar,JetStar-Plus,382,Brisbane,Melbourne,"Saturday, 26 November 2022"
2043,"Monday, 5 December 2022",17:50:00,21:10:00,JetStar,JetStar-Max,419,Brisbane,Melbourne,"Saturday, 26 November 2022"
2044,"Monday, 5 December 2022",17:55:00,21:15:00,Virgin,Virgin-Choice,259,Brisbane,Melbourne,"Saturday, 26 November 2022"
2045,"Monday, 5 December 2022",17:55:00,21:15:00,Virgin,Virgin-Flex,389,Brisbane,Melbourne,"Saturday, 26 November 2022"
2046,"Monday, 5 December 2022",17:55:00,21:15:00,Virgin,Virgin-Business,499,Brisbane,Melbourne,"Saturday, 26 November 2022"
2047,"Monday, 5 December 2022",18:00:00,21:25:00,Rex,Rex-Saver,269,Brisbane,Melbourne,"Saturday, 26 November 2022"
