,departure_date,departure_time,arrival_time,airline,fare_type,price,origin,destination,date_collected
1113,"Friday, 9 December 2022",9:05:00,12:30:00,JetStar,JetStar-Plus,492,Brisbane,Melbourne,"Thursday, 24 November 2022"
1114,"Friday, 9 December 2022",9:05:00,12:30:00,JetStar,JetStar-Max,529,Brisbane,Melbourne,"Thursday, 24 November 2022"
1115,"Friday, 9 December 2022",9:15:00,12:35:00,Qantas,Qantas-Flex,995,Brisbane,Melbourne,"Thursday, 24 November 2022"
1116,"Friday, 9 December 2022",9:55:00,13:15:00,Virgin,Virgin-Flex,539,Brisbane,Melbourne,"Thursday, 24 November 2022"
1117,"Friday, 9 December 2022",10:15:00,13:35:00,Qantas,Qantas-Flex,1193,Brisbane,Melbourne,"Thursday, 24 November 2022"
1118,"Friday, 9 December 2022",10:55:00,14:15:00,Virgin,Virgin-Flex,539,Brisbane,Melbourne,"Thursday, 24 November 2022"
1119,"Friday, 9 December 2022",11:55:00,15:15:00,Virgin,Virgin-Flex,539,Brisbane,Melbourne,"Thursday, 24 November 2022"
1120,"Friday, 9 December 2022",12:10:00,15:30:00,JetStar,JetStar-Starter,444,Brisbane,Melbourne,"Thursday, 24 November 2022"
1121,"Friday, 9 December 2022",12:10:00,15:30:00,JetStar,JetStar-Starter,471,Brisbane,Melbourne,"Thursday, 24 November 2022"
1122,"Friday, 9 December 2022",12:10:00,15:30:00,JetStar,JetStar-Flex,489,Brisbane,Melbourne,"Thursday, 24 November 2022"
1123,"Friday, 9 December 2022",12:10:00,15:30:00,JetStar,JetStar-Flex,516,Brisbane,Melbourne,"Thursday, 24 November 2022"
1124,"Friday, 9 December 2022",12:10:00,15:30:00,JetStar,JetStar-Plus,492,Brisbane,Melbourne,"Thursday, 24 November 2022"
1125,"Friday, 9 December 2022",12:10:00,15:30:00,JetStar,JetStar-Max,529,Brisbane,Melbourne,"Thursday, 24 November 2022"
1126,"Friday, 9 December 2022",12:15:00,15:35:00,Qantas,Qantas-Flex,995,Brisbane,Melbourne,"Thursday, 24 November 2022"
1127,"Friday, 9 December 2022",12:15:00,15:35:00,Qantas,Qantas-Business Class,2128,Brisbane,Melbourne,"Thursday, 24 November 2022"
1128,"Friday, 9 December 2022",12:55:00,16:15:00,Virgin,Virgin-Flex,539,Brisbane,Melbourne,"Thursday, 24 November 2022"
1129,"Friday, 9 December 2022",13:15:00,16:35:00,Qantas,Qantas-Flex,837,Brisbane,Melbourne,"Thursday, 24 November 2022"
1130,"Friday, 9 December 2022",13:15:00,16:35:00,Qantas,Qantas-Business Class,2128,Brisbane,Melbourne,"Thursday, 24 November 2022"
1131,"Friday, 9 December 2022",14:55:00,18:15:00,Virgin,Virgin-Flex,439,Brisbane,Melbourne,"Thursday, 24 November 2022"
1132,"Friday, 9 December 2022",15:00:00,18:20:00,Qantas,Qantas-Flex,837,Brisbane,Melbourne,"Thursday, 24 November 2022"
1133,"Friday, 9 December 2022",15:00:00,18:20:00,Qantas,Qantas-Business Class,1679,Brisbane,Melbourne,"Thursday, 24 November 2022"
1134,"Friday, 9 December 2022",15:55:00,19:15:00,Virgin,Virgin-Flex,439,Brisbane,Melbourne,"Thursday, 24 November 2022"
1135,"Friday, 9 December 2022",16:15:00,19:35:00,Qantas,Qantas-Flex,711,Brisbane,Melbourne,"Thursday, 24 November 2022"
1136,"Friday, 9 December 2022",16:55:00,20:15:00,Virgin,Virgin-Flex,439,Brisbane,Melbourne,"Thursday, 24 November 2022"
1137,"Friday, 9 December 2022",16:55:00,20:15:00,Virgin,Virgin-Business,949,Brisbane,Melbourne,"Thursday, 24 November 2022"
1138,"Friday, 9 December 2022",17:00:00,20:25:00,Rex,Rex-Flex,419,Brisbane,Melbourne,"Thursday, 24 November 2022"
1139,"Friday, 9 December 2022",17:00:00,20:25:00,Rex,Rex-Business Class Plus,699,Brisbane,Melbourne,"Thursday, 24 November 2022"
1140,"Friday, 9 December 2022",17:15:00,20:35:00,Qantas,Qantas-Flex,837,Brisbane,Melbourne,"Thursday, 24 November 2022"
1141,"Friday, 9 December 2022",17:15:00,20:35:00,Qantas,Qantas-Business Class,2128,Brisbane,Melbourne,"Thursday, 24 November 2022"
1142,"Friday, 9 December 2022",17:25:00,20:45:00,Virgin,Virgin-Flex,389,Brisbane,Melbourne,"Thursday, 24 November 2022"
1143,"Friday, 9 December 2022",17:50:00,21:10:00,JetStar,JetStar-Starter,384,Brisbane,Melbourne,"Thursday, 24 November 2022"
1144,"Friday, 9 December 2022",17:50:00,21:10:00,JetStar,JetStar-Starter,411,Brisbane,Melbourne,"Thursday, 24 November 2022"
1145,"Friday, 9 December 2022",17:50:00,21:10:00,JetStar,JetStar-Flex,429,Brisbane,Melbourne,"Thursday, 24 November 2022"
1146,"Friday, 9 December 2022",17:50:00,21:10:00,JetStar,JetStar-Flex,456,Brisbane,Melbourne,"Thursday, 24 November 2022"
1147,"Friday, 9 December 2022",17:50:00,21:10:00,JetStar,JetStar-Plus,432,Brisbane,Melbourne,"Thursday, 24 November 2022"
1148,"Friday, 9 December 2022",17:50:00,21:10:00,JetStar,JetStar-Max,469,Brisbane,Melbourne,"Thursday, 24 November 2022"
1149,"Friday, 9 December 2022",17:55:00,21:15:00,Virgin,Virgin-Flex,389,Brisbane,Melbourne,"Thursday, 24 November 2022"
1150,"Friday, 9 December 2022",17:55:00,21:15:00,Virgin,Virgin-Business,949,Brisbane,Melbourne,"Thursday, 24 November 2022"
1151,"Friday, 9 December 2022",18:00:00,21:25:00,Rex,Rex-Flex,419,Brisbane,Melbourne,"Thursday, 24 November 2022"
1152,"Friday, 9 December 2022",18:00:00,21:25:00,Rex,Rex-Business Class Plus,699,Brisbane,Melbourne,"Thursday, 24 November 2022"
1153,"Friday, 9 December 2022",18:15:00,21:35:00,Qantas,Qantas-Flex,837,Brisbane,Melbourne,"Thursday, 24 November 2022"
1154,"Friday, 9 December 2022",18:15:00,21:35:00,Qantas,Qantas-Business Class,1679,Brisbane,Melbourne,"Thursday, 24 November 2022"
1155,"Friday, 9 December 2022",18:55:00,22:15:00,Virgin,Virgin-Flex,439,Brisbane,Melbourne,"Thursday, 24 November 2022"
1156,"Friday, 9 December 2022",18:55:00,22:15:00,Virgin,Virgin-Business,949,Brisbane,Melbourne,"Thursday, 24 November 2022"
1157,"Friday, 9 December 2022",20:15:00,23:35:00,Qantas,Qantas-Flex,711,Brisbane,Melbourne,"Thursday, 24 November 2022"
1158,"Friday, 9 December 2022",20:15:00,23:35:00,Qantas,Qantas-Business Class,1679,Brisbane,Melbourne,"Thursday, 24 November 2022"
1159,"Friday, 9 December 2022",20:35:00,23:55:00,Virgin,Virgin-Flex,389,Brisbane,Melbourne,"Thursday, 24 November 2022"
1160,"Friday, 9 December 2022",20:35:00,23:55:00,Virgin,Virgin-Business,949,Brisbane,Melbourne,"Thursday, 24 November 2022"
1161,"Friday, 9 December 2022",21:15:00,0:35:00,JetStar,JetStar-Starter,334,Brisbane,Melbourne,"Thursday, 24 November 2022"
1162,"Friday, 9 December 2022",21:15:00,0:35:00,JetStar,JetStar-Starter,361,Brisbane,Melbourne,"Thursday, 24 November 2022"
1163,"Friday, 9 December 2022",21:15:00,0:35:00,JetStar,JetStar-Flex,379,Brisbane,Melbourne,"Thursday, 24 November 2022"
1164,"Friday, 9 December 2022",21:15:00,0:35:00,JetStar,JetStar-Flex,406,Brisbane,Melbourne,"Thursday, 24 November 2022"
1165,"Friday, 9 December 2022",21:15:00,0:35:00,JetStar,JetStar-Plus,382,Brisbane,Melbourne,"Thursday, 24 November 2022"
1166,"Friday, 9 December 2022",21:15:00,0:35:00,JetStar,JetStar-Max,419,Brisbane,Melbourne,"Thursday, 24 November 2022"
1167,"Friday, 9 December 2022",21:15:00,0:35:00,JetStar,JetStar-Starter,334,Brisbane,Melbourne,"Thursday, 24 November 2022"
1168,"Friday, 9 December 2022",21:15:00,0:35:00,JetStar,JetStar-Starter,361,Brisbane,Melbourne,"Thursday, 24 November 2022"
1169,"Friday, 9 December 2022",21:15:00,0:35:00,JetStar,JetStar-Flex,379,Brisbane,Melbourne,"Thursday, 24 November 2022"
1170,"Friday, 9 December 2022",21:15:00,0:35:00,JetStar,JetStar-Flex,406,Brisbane,Melbourne,"Thursday, 24 November 2022"
1171,"Friday, 9 December 2022",21:15:00,0:35:00,JetStar,JetStar-Plus,382,Brisbane,Melbourne,"Thursday, 24 November 2022"
1172,"Friday, 9 December 2022",21:15:00,0:35:00,JetStar,JetStar-Max,419,Brisbane,Melbourne,"Thursday, 24 November 2022"
1173,"Saturday, 10 December 2022",5:15:00,8:35:00,Qantas,Qantas-Red eDeal,526,Brisbane,Melbourne,"Thursday, 24 November 2022"
1174,"Saturday, 10 December 2022",5:15:00,8:35:00,Qantas,Qantas-Flex,711,Brisbane,Melbourne,"Thursday, 24 November 2022"
1175,"Saturday, 10 December 2022",5:15:00,8:35:00,Qantas,Qantas-Business Class,1259,Brisbane,Melbourne,"Thursday, 24 November 2022"
1176,"Saturday, 10 December 2022",6:15:00,9:35:00,Qantas,Qantas-Flex,711,Brisbane,Melbourne,"Thursday, 24 November 2022"
1177,"Saturday, 10 December 2022",6:15:00,9:35:00,Qantas,Qantas-Business Class,1679,Brisbane,Melbourne,"Thursday, 24 November 2022"
1178,"Saturday, 10 December 2022",6:55:00,10:15:00,Virgin,Virgin-Flex,539,Brisbane,Melbourne,"Thursday, 24 November 2022"
1179,"Saturday, 10 December 2022",7:20:00,10:45:00,JetStar,JetStar-Starter,444,Brisbane,Melbourne,"Thursday, 24 November 2022"
1180,"Saturday, 10 December 2022",7:20:00,10:45:00,JetStar,JetStar-Starter,471,Brisbane,Melbourne,"Thursday, 24 November 2022"
1181,"Saturday, 10 December 2022",7:20:00,10:45:00,JetStar,JetStar-Flex,489,Brisbane,Melbourne,"Thursday, 24 November 2022"
1182,"Saturday, 10 December 2022",7:20:00,10:45:00,JetStar,JetStar-Flex,516,Brisbane,Melbourne,"Thursday, 24 November 2022"
1183,"Saturday, 10 December 2022",7:20:00,10:45:00,JetStar,JetStar-Plus,492,Brisbane,Melbourne,"Thursday, 24 November 2022"
1184,"Saturday, 10 December 2022",7:20:00,10:45:00,JetStar,JetStar-Max,529,Brisbane,Melbourne,"Thursday, 24 November 2022"
1185,"Saturday, 10 December 2022",7:55:00,11:15:00,Virgin,Virgin-Flex,539,Brisbane,Melbourne,"Thursday, 24 November 2022"
1186,"Saturday, 10 December 2022",8:00:00,11:25:00,Rex,Rex-Flex,649,Brisbane,Melbourne,"Thursday, 24 November 2022"
1187,"Saturday, 10 December 2022",8:55:00,12:15:00,Virgin,Virgin-Flex,639,Brisbane,Melbourne,"Thursday, 24 November 2022"
1188,"Saturday, 10 December 2022",9:05:00,12:30:00,JetStar,JetStar-Starter,384,Brisbane,Melbourne,"Thursday, 24 November 2022"
1189,"Saturday, 10 December 2022",9:05:00,12:30:00,JetStar,JetStar-Starter,411,Brisbane,Melbourne,"Thursday, 24 November 2022"
1190,"Saturday, 10 December 2022",9:05:00,12:30:00,JetStar,JetStar-Flex,429,Brisbane,Melbourne,"Thursday, 24 November 2022"
1191,"Saturday, 10 December 2022",9:05:00,12:30:00,JetStar,JetStar-Flex,456,Brisbane,Melbourne,"Thursday, 24 November 2022"
1192,"Saturday, 10 December 2022",9:05:00,12:30:00,JetStar,JetStar-Plus,432,Brisbane,Melbourne,"Thursday, 24 November 2022"
1193,"Saturday, 10 December 2022",9:05:00,12:30:00,JetStar,JetStar-Max,469,Brisbane,Melbourne,"Thursday, 24 November 2022"
1194,"Saturday, 10 December 2022",9:15:00,12:35:00,Qantas,Qantas-Flex,995,Brisbane,Melbourne,"Thursday, 24 November 2022"
1195,"Saturday, 10 December 2022",9:55:00,13:15:00,Virgin,Virgin-Flex,739,Brisbane,Melbourne,"Thursday, 24 November 2022"
1196,"Saturday, 10 December 2022",10:15:00,13:35:00,Qantas,Qantas-Flex,837,Brisbane,Melbourne,"Thursday, 24 November 2022"
1197,"Saturday, 10 December 2022",10:15:00,13:35:00,Qantas,Qantas-Business Class,2128,Brisbane,Melbourne,"Thursday, 24 November 2022"
1198,"Saturday, 10 December 2022",11:55:00,15:15:00,Virgin,Virgin-Flex,539,Brisbane,Melbourne,"Thursday, 24 November 2022"
1199,"Saturday, 10 December 2022",12:10:00,15:30:00,JetStar,JetStar-Starter,444,Brisbane,Melbourne,"Thursday, 24 November 2022"
1200,"Saturday, 10 December 2022",12:10:00,15:30:00,JetStar,JetStar-Starter,471,Brisbane,Melbourne,"Thursday, 24 November 2022"
1201,"Saturday, 10 December 2022",12:10:00,15:30:00,JetStar,JetStar-Flex,489,Brisbane,Melbourne,"Thursday, 24 November 2022"
1202,"Saturday, 10 December 2022",12:10:00,15:30:00,JetStar,JetStar-Flex,516,Brisbane,Melbourne,"Thursday, 24 November 2022"
1203,"Saturday, 10 December 2022",12:10:00,15:30:00,JetStar,JetStar-Plus,492,Brisbane,Melbourne,"Thursday, 24 November 2022"
1204,"Saturday, 10 December 2022",12:10:00,15:30:00,JetStar,JetStar-Max,529,Brisbane,Melbourne,"Thursday, 24 November 2022"
1205,"Saturday, 10 December 2022",12:55:00,16:15:00,Virgin,Virgin-Flex,539,Brisbane,Melbourne,"Thursday, 24 November 2022"
1206,"Saturday, 10 December 2022",12:55:00,16:15:00,Virgin,Virgin-Business,949,Brisbane,Melbourne,"Thursday, 24 November 2022"
1207,"Saturday, 10 December 2022",13:15:00,16:35:00,Qantas,Qantas-Flex,711,Brisbane,Melbourne,"Thursday, 24 November 2022"
1208,"Saturday, 10 December 2022",13:15:00,16:35:00,Qantas,Qantas-Business Class,1679,Brisbane,Melbourne,"Thursday, 24 November 2022"
1209,"Saturday, 10 December 2022",14:55:00,18:15:00,Virgin,Virgin-Flex,439,Brisbane,Melbourne,"Thursday, 24 November 2022"
1210,"Saturday, 10 December 2022",15:00:00,18:20:00,Qantas,Qantas-Red eDeal,612,Brisbane,Melbourne,"Thursday, 24 November 2022"
1211,"Saturday, 10 December 2022",15:00:00,18:20:00,Qantas,Qantas-Flex,711,Brisbane,Melbourne,"Thursday, 24 November 2022"
1212,"Saturday, 10 December 2022",15:00:00,18:20:00,Qantas,Qantas-Business Class,1259,Brisbane,Melbourne,"Thursday, 24 November 2022"
1213,"Saturday, 10 December 2022",16:15:00,19:35:00,Qantas,Qantas-Red eDeal,526,Brisbane,Melbourne,"Thursday, 24 November 2022"
1214,"Saturday, 10 December 2022",16:15:00,19:35:00,Qantas,Qantas-Flex,711,Brisbane,Melbourne,"Thursday, 24 November 2022"
1215,"Saturday, 10 December 2022",16:15:00,19:35:00,Qantas,Qantas-Business Class,1259,Brisbane,Melbourne,"Thursday, 24 November 2022"
1216,"Saturday, 10 December 2022",16:55:00,20:15:00,Virgin,Virgin-Flex,389,Brisbane,Melbourne,"Thursday, 24 November 2022"
1217,"Saturday, 10 December 2022",16:55:00,20:15:00,Virgin,Virgin-Business,949,Brisbane,Melbourne,"Thursday, 24 November 2022"
1218,"Saturday, 10 December 2022",17:50:00,21:10:00,JetStar,JetStar-Starter,290,Brisbane,Melbourne,"Thursday, 24 November 2022"
1219,"Saturday, 10 December 2022",17:50:00,21:10:00,JetStar,JetStar-Starter,317,Brisbane,Melbourne,"Thursday, 24 November 2022"
1220,"Saturday, 10 December 2022",17:50:00,21:10:00,JetStar,JetStar-Flex,335,Brisbane,Melbourne,"Thursday, 24 November 2022"
1221,"Saturday, 10 December 2022",17:50:00,21:10:00,JetStar,JetStar-Flex,362,Brisbane,Melbourne,"Thursday, 24 November 2022"
1222,"Saturday, 10 December 2022",17:50:00,21:10:00,JetStar,JetStar-Plus,338,Brisbane,Melbourne,"Thursday, 24 November 2022"
1223,"Saturday, 10 December 2022",17:50:00,21:10:00,JetStar,JetStar-Max,375,Brisbane,Melbourne,"Thursday, 24 November 2022"
1224,"Saturday, 10 December 2022",18:15:00,21:35:00,Qantas,Qantas-Red eDeal,526,Brisbane,Melbourne,"Thursday, 24 November 2022"
1225,"Saturday, 10 December 2022",18:15:00,21:35:00,Qantas,Qantas-Flex,711,Brisbane,Melbourne,"Thursday, 24 November 2022"
1226,"Saturday, 10 December 2022",18:15:00,21:35:00,Qantas,Qantas-Business Class,1259,Brisbane,Melbourne,"Thursday, 24 November 2022"
1227,"Saturday, 10 December 2022",18:55:00,22:15:00,Virgin,Virgin-Flex,389,Brisbane,Melbourne,"Thursday, 24 November 2022"
1228,"Saturday, 10 December 2022",18:55:00,22:15:00,Virgin,Virgin-Business,659,Brisbane,Melbourne,"Thursday, 24 November 2022"
1229,"Sunday, 11 December 2022",6:15:00,9:35:00,Qantas,Qantas-Red eDeal,281,Brisbane,Melbourne,"Thursday, 24 November 2022"
1230,"Sunday, 11 December 2022",6:15:00,9:35:00,Qantas,Qantas-Flex,711,Brisbane,Melbourne,"Thursday, 24 November 2022"
1231,"Sunday, 11 December 2022",6:15:00,9:35:00,Qantas,Qantas-Business Class,1679,Brisbane,Melbourne,"Thursday, 24 November 2022"
1232,"Sunday, 11 December 2022",6:55:00,10:15:00,Virgin,Virgin-Choice,179,Brisbane,Melbourne,"Thursday, 24 November 2022"
1233,"Sunday, 11 December 2022",6:55:00,10:15:00,Virgin,Virgin-Flex,389,Brisbane,Melbourne,"Thursday, 24 November 2022"
1234,"Sunday, 11 December 2022",7:15:00,10:35:00,Qantas,Qantas-Red eDeal,330,Brisbane,Melbourne,"Thursday, 24 November 2022"
1235,"Sunday, 11 December 2022",7:15:00,10:35:00,Qantas,Qantas-Flex,711,Brisbane,Melbourne,"Thursday, 24 November 2022"
1236,"Sunday, 11 December 2022",7:15:00,10:35:00,Qantas,Qantas-Business Class,1679,Brisbane,Melbourne,"Thursday, 24 November 2022"
1237,"Sunday, 11 December 2022",7:20:00,10:45:00,JetStar,JetStar-Starter,290,Brisbane,Melbourne,"Thursday, 24 November 2022"
1238,"Sunday, 11 December 2022",7:20:00,10:45:00,JetStar,JetStar-Starter,317,Brisbane,Melbourne,"Thursday, 24 November 2022"
1239,"Sunday, 11 December 2022",7:20:00,10:45:00,JetStar,JetStar-Flex,335,Brisbane,Melbourne,"Thursday, 24 November 2022"
1240,"Sunday, 11 December 2022",7:20:00,10:45:00,JetStar,JetStar-Flex,362,Brisbane,Melbourne,"Thursday, 24 November 2022"
1241,"Sunday, 11 December 2022",7:20:00,10:45:00,JetStar,JetStar-Plus,338,Brisbane,Melbourne,"Thursday, 24 November 2022"
1242,"Sunday, 11 December 2022",7:20:00,10:45:00,JetStar,JetStar-Max,375,Brisbane,Melbourne,"Thursday, 24 November 2022"
1243,"Sunday, 11 December 2022",7:55:00,11:15:00,Virgin,Virgin-Choice,199,Brisbane,Melbourne,"Thursday, 24 November 2022"
1244,"Sunday, 11 December 2022",7:55:00,11:15:00,Virgin,Virgin-Flex,389,Brisbane,Melbourne,"Thursday, 24 November 2022"
1245,"Sunday, 11 December 2022",7:55:00,11:15:00,Virgin,Virgin-Business,659,Brisbane,Melbourne,"Thursday, 24 November 2022"
1246,"Sunday, 11 December 2022",8:00:00,11:25:00,Rex,Rex-Saver,199,Brisbane,Melbourne,"Thursday, 24 November 2022"
1247,"Sunday, 11 December 2022",8:00:00,11:25:00,Rex,Rex-Flex,359,Brisbane,Melbourne,"Thursday, 24 November 2022"
1248,"Sunday, 11 December 2022",8:00:00,11:25:00,Rex,Rex-Business Class,499,Brisbane,Melbourne,"Thursday, 24 November 2022"
1249,"Sunday, 11 December 2022",8:00:00,11:25:00,Rex,Rex-Business Class Plus,699,Brisbane,Melbourne,"Thursday, 24 November 2022"
1250,"Sunday, 11 December 2022",8:55:00,12:15:00,Virgin,Virgin-Choice,199,Brisbane,Melbourne,"Thursday, 24 November 2022"
1251,"Sunday, 11 December 2022",8:55:00,12:15:00,Virgin,Virgin-Flex,389,Brisbane,Melbourne,"Thursday, 24 November 2022"
1252,"Sunday, 11 December 2022",8:55:00,12:15:00,Virgin,Virgin-Business,949,Brisbane,Melbourne,"Thursday, 24 November 2022"
1253,"Sunday, 11 December 2022",9:00:00,12:20:00,Qantas,Qantas-Red eDeal,526,Brisbane,Melbourne,"Thursday, 24 November 2022"
1254,"Sunday, 11 December 2022",9:00:00,12:20:00,Qantas,Qantas-Flex,711,Brisbane,Melbourne,"Thursday, 24 November 2022"
1255,"Sunday, 11 December 2022",9:00:00,12:20:00,Qantas,Qantas-Business Class,1679,Brisbane,Melbourne,"Thursday, 24 November 2022"
1256,"Sunday, 11 December 2022",9:05:00,12:30:00,JetStar,JetStar-Starter,334,Brisbane,Melbourne,"Thursday, 24 November 2022"
1257,"Sunday, 11 December 2022",9:05:00,12:30:00,JetStar,JetStar-Starter,361,Brisbane,Melbourne,"Thursday, 24 November 2022"
1258,"Sunday, 11 December 2022",9:05:00,12:30:00,JetStar,JetStar-Flex,379,Brisbane,Melbourne,"Thursday, 24 November 2022"
1259,"Sunday, 11 December 2022",9:05:00,12:30:00,JetStar,JetStar-Flex,406,Brisbane,Melbourne,"Thursday, 24 November 2022"
1260,"Sunday, 11 December 2022",9:05:00,12:30:00,JetStar,JetStar-Plus,382,Brisbane,Melbourne,"Thursday, 24 November 2022"
1261,"Sunday, 11 December 2022",9:05:00,12:30:00,JetStar,JetStar-Max,419,Brisbane,Melbourne,"Thursday, 24 November 2022"
1262,"Sunday, 11 December 2022",9:55:00,13:15:00,Virgin,Virgin-Choice,199,Brisbane,Melbourne,"Thursday, 24 November 2022"
1263,"Sunday, 11 December 2022",9:55:00,13:15:00,Virgin,Virgin-Flex,389,Brisbane,Melbourne,"Thursday, 24 November 2022"
1264,"Sunday, 11 December 2022",9:55:00,13:15:00,Virgin,Virgin-Business,949,Brisbane,Melbourne,"Thursday, 24 November 2022"
1265,"Sunday, 11 December 2022",10:00:00,13:25:00,Rex,Rex-Saver,199,Brisbane,Melbourne,"Thursday, 24 November 2022"
1266,"Sunday, 11 December 2022",10:00:00,13:25:00,Rex,Rex-Flex,359,Brisbane,Melbourne,"Thursday, 24 November 2022"
1267,"Sunday, 11 December 2022",10:00:00,13:25:00,Rex,Rex-Business Class,499,Brisbane,Melbourne,"Thursday, 24 November 2022"
1268,"Sunday, 11 December 2022",10:00:00,13:25:00,Rex,Rex-Business Class Plus,699,Brisbane,Melbourne,"Thursday, 24 November 2022"
1269,"Sunday, 11 December 2022",10:15:00,13:35:00,Qantas,Qantas-Flex,711,Brisbane,Melbourne,"Thursday, 24 November 2022"
1270,"Sunday, 11 December 2022",10:15:00,13:35:00,Qantas,Qantas-Business Class,2128,Brisbane,Melbourne,"Thursday, 24 November 2022"
1271,"Sunday, 11 December 2022",10:55:00,14:15:00,Virgin,Virgin-Choice,259,Brisbane,Melbourne,"Thursday, 24 November 2022"
1272,"Sunday, 11 December 2022",10:55:00,14:15:00,Virgin,Virgin-Flex,389,Brisbane,Melbourne,"Thursday, 24 November 2022"
1273,"Sunday, 11 December 2022",11:55:00,15:15:00,Virgin,Virgin-Choice,219,Brisbane,Melbourne,"Thursday, 24 November 2022"
1274,"Sunday, 11 December 2022",11:55:00,15:15:00,Virgin,Virgin-Flex,389,Brisbane,Melbourne,"Thursday, 24 November 2022"
1275,"Sunday, 11 December 2022",11:55:00,15:15:00,Virgin,Virgin-Business,659,Brisbane,Melbourne,"Thursday, 24 November 2022"
1276,"Sunday, 11 December 2022",12:00:00,15:20:00,Qantas,Qantas-Flex,711,Brisbane,Melbourne,"Thursday, 24 November 2022"
1277,"Sunday, 11 December 2022",12:00:00,15:20:00,Qantas,Qantas-Business Class,2128,Brisbane,Melbourne,"Thursday, 24 November 2022"
1278,"Sunday, 11 December 2022",12:10:00,15:30:00,JetStar,JetStar-Starter,334,Brisbane,Melbourne,"Thursday, 24 November 2022"
1279,"Sunday, 11 December 2022",12:10:00,15:30:00,JetStar,JetStar-Starter,361,Brisbane,Melbourne,"Thursday, 24 November 2022"
1280,"Sunday, 11 December 2022",12:10:00,15:30:00,JetStar,JetStar-Flex,379,Brisbane,Melbourne,"Thursday, 24 November 2022"
1281,"Sunday, 11 December 2022",12:10:00,15:30:00,JetStar,JetStar-Flex,406,Brisbane,Melbourne,"Thursday, 24 November 2022"
1282,"Sunday, 11 December 2022",12:10:00,15:30:00,JetStar,JetStar-Plus,382,Brisbane,Melbourne,"Thursday, 24 November 2022"
1283,"Sunday, 11 December 2022",12:10:00,15:30:00,JetStar,JetStar-Max,419,Brisbane,Melbourne,"Thursday, 24 November 2022"
1284,"Sunday, 11 December 2022",12:55:00,16:15:00,Virgin,Virgin-Choice,259,Brisbane,Melbourne,"Thursday, 24 November 2022"
1285,"Sunday, 11 December 2022",12:55:00,16:15:00,Virgin,Virgin-Flex,389,Brisbane,Melbourne,"Thursday, 24 November 2022"
1286,"Sunday, 11 December 2022",12:55:00,16:15:00,Virgin,Virgin-Business,949,Brisbane,Melbourne,"Thursday, 24 November 2022"
1287,"Sunday, 11 December 2022",13:15:00,16:35:00,Qantas,Qantas-Flex,711,Brisbane,Melbourne,"Thursday, 24 November 2022"
1288,"Sunday, 11 December 2022",13:15:00,16:35:00,Qantas,Qantas-Business Class,1679,Brisbane,Melbourne,"Thursday, 24 November 2022"
1289,"Sunday, 11 December 2022",14:55:00,18:15:00,Virgin,Virgin-Choice,279,Brisbane,Melbourne,"Thursday, 24 November 2022"
1290,"Sunday, 11 December 2022",14:55:00,18:15:00,Virgin,Virgin-Flex,389,Brisbane,Melbourne,"Thursday, 24 November 2022"
1291,"Sunday, 11 December 2022",14:55:00,18:15:00,Virgin,Virgin-Business,949,Brisbane,Melbourne,"Thursday, 24 November 2022"
1292,"Sunday, 11 December 2022",15:00:00,18:20:00,Qantas,Qantas-Red eDeal,612,Brisbane,Melbourne,"Thursday, 24 November 2022"
1293,"Sunday, 11 December 2022",15:00:00,18:20:00,Qantas,Qantas-Flex,711,Brisbane,Melbourne,"Thursday, 24 November 2022"
1294,"Sunday, 11 December 2022",15:00:00,18:20:00,Qantas,Qantas-Business Class,1679,Brisbane,Melbourne,"Thursday, 24 November 2022"
1295,"Sunday, 11 December 2022",15:55:00,19:15:00,Virgin,Virgin-Choice,259,Brisbane,Melbourne,"Thursday, 24 November 2022"
1296,"Sunday, 11 December 2022",15:55:00,19:15:00,Virgin,Virgin-Flex,389,Brisbane,Melbourne,"Thursday, 24 November 2022"
1297,"Sunday, 11 December 2022",15:55:00,19:15:00,Virgin,Virgin-Business,949,Brisbane,Melbourne,"Thursday, 24 November 2022"
1298,"Sunday, 11 December 2022",16:15:00,19:35:00,Qantas,Qantas-Red eDeal,612,Brisbane,Melbourne,"Thursday, 24 November 2022"
1299,"Sunday, 11 December 2022",16:15:00,19:35:00,Qantas,Qantas-Flex,711,Brisbane,Melbourne,"Thursday, 24 November 2022"
1300,"Sunday, 11 December 2022",16:15:00,19:35:00,Qantas,Qantas-Business Class,2128,Brisbane,Melbourne,"Thursday, 24 November 2022"
1301,"Sunday, 11 December 2022",16:55:00,20:15:00,Virgin,Virgin-Choice,259,Brisbane,Melbourne,"Thursday, 24 November 2022"
1302,"Sunday, 11 December 2022",16:55:00,20:15:00,Virgin,Virgin-Flex,389,Brisbane,Melbourne,"Thursday, 24 November 2022"
1303,"Sunday, 11 December 2022",16:55:00,20:15:00,Virgin,Virgin-Business,659,Brisbane,Melbourne,"Thursday, 24 November 2022"
1304,"Sunday, 11 December 2022",17:25:00,20:45:00,Virgin,Virgin-Choice,219,Brisbane,Melbourne,"Thursday, 24 November 2022"
1305,"Sunday, 11 December 2022",17:25:00,20:45:00,Virgin,Virgin-Flex,389,Brisbane,Melbourne,"Thursday, 24 November 2022"
1306,"Sunday, 11 December 2022",17:25:00,20:45:00,Virgin,Virgin-Business,659,Brisbane,Melbourne,"Thursday, 24 November 2022"
