,departure_date,departure_time,arrival_time,airline,fare_type,price,origin,destination,date_collected
1804,"Sunday, 18 December 2022",6:15:00,9:35:00,Qantas,Qantas-Red eDeal,330,Brisbane,Melbourne,"Friday, 25 November 2022"
1805,"Sunday, 18 December 2022",6:15:00,9:35:00,Qantas,Qantas-Flex,711,Brisbane,Melbourne,"Friday, 25 November 2022"
1806,"Sunday, 18 December 2022",6:15:00,9:35:00,Qantas,Qantas-Business Class,1259,Brisbane,Melbourne,"Friday, 25 November 2022"
1807,"Sunday, 18 December 2022",6:55:00,10:15:00,Virgin,Virgin-Flex,439,Brisbane,Melbourne,"Friday, 25 November 2022"
1808,"Sunday, 18 December 2022",6:55:00,10:15:00,Virgin,Virgin-Business,659,Brisbane,Melbourne,"Friday, 25 November 2022"
1809,"Sunday, 18 December 2022",7:15:00,10:35:00,Qantas,Qantas-Red eDeal,386,Brisbane,Melbourne,"Friday, 25 November 2022"
1810,"Sunday, 18 December 2022",7:15:00,10:35:00,Qantas,Qantas-Flex,711,Brisbane,Melbourne,"Friday, 25 November 2022"
1811,"Sunday, 18 December 2022",7:15:00,10:35:00,Qantas,Qantas-Business Class,1679,Brisbane,Melbourne,"Friday, 25 November 2022"
1812,"Sunday, 18 December 2022",7:20:00,10:45:00,JetStar,JetStar-Starter,384,Brisbane,Melbourne,"Friday, 25 November 2022"
1813,"Sunday, 18 December 2022",7:20:00,10:45:00,JetStar,JetStar-Starter,411,Brisbane,Melbourne,"Friday, 25 November 2022"
1814,"Sunday, 18 December 2022",7:20:00,10:45:00,JetStar,JetStar-Flex,429,Brisbane,Melbourne,"Friday, 25 November 2022"
1815,"Sunday, 18 December 2022",7:20:00,10:45:00,JetStar,JetStar-Flex,456,Brisbane,Melbourne,"Friday, 25 November 2022"
1816,"Sunday, 18 December 2022",7:20:00,10:45:00,JetStar,JetStar-Plus,432,Brisbane,Melbourne,"Friday, 25 November 2022"
1817,"Sunday, 18 December 2022",7:20:00,10:45:00,JetStar,JetStar-Max,469,Brisbane,Melbourne,"Friday, 25 November 2022"
1818,"Sunday, 18 December 2022",7:55:00,11:15:00,Virgin,Virgin-Flex,439,Brisbane,Melbourne,"Friday, 25 November 2022"
1819,"Sunday, 18 December 2022",7:55:00,11:15:00,Virgin,Virgin-Business,949,Brisbane,Melbourne,"Friday, 25 November 2022"
1820,"Sunday, 18 December 2022",8:00:00,11:25:00,Rex,Rex-Saver,269,Brisbane,Melbourne,"Friday, 25 November 2022"
1821,"Sunday, 18 December 2022",8:00:00,11:25:00,Rex,Rex-Flex,359,Brisbane,Melbourne,"Friday, 25 November 2022"
1822,"Sunday, 18 December 2022",8:00:00,11:25:00,Rex,Rex-Business Class,499,Brisbane,Melbourne,"Friday, 25 November 2022"
1823,"Sunday, 18 December 2022",8:00:00,11:25:00,Rex,Rex-Business Class Plus,699,Brisbane,Melbourne,"Friday, 25 November 2022"
1824,"Sunday, 18 December 2022",8:55:00,12:15:00,Virgin,Virgin-Flex,539,Brisbane,Melbourne,"Friday, 25 November 2022"
1825,"Sunday, 18 December 2022",8:55:00,12:15:00,Virgin,Virgin-Business,949,Brisbane,Melbourne,"Friday, 25 November 2022"
1826,"Sunday, 18 December 2022",9:00:00,12:20:00,Qantas,Qantas-Red eDeal,526,Brisbane,Melbourne,"Friday, 25 November 2022"
1827,"Sunday, 18 December 2022",9:00:00,12:20:00,Qantas,Qantas-Flex,711,Brisbane,Melbourne,"Friday, 25 November 2022"
1828,"Sunday, 18 December 2022",9:00:00,12:20:00,Qantas,Qantas-Business Class,2128,Brisbane,Melbourne,"Friday, 25 November 2022"
1829,"Sunday, 18 December 2022",9:05:00,12:30:00,JetStar,JetStar-Starter,290,Brisbane,Melbourne,"Friday, 25 November 2022"
1830,"Sunday, 18 December 2022",9:05:00,12:30:00,JetStar,JetStar-Starter,317,Brisbane,Melbourne,"Friday, 25 November 2022"
1831,"Sunday, 18 December 2022",9:05:00,12:30:00,JetStar,JetStar-Flex,335,Brisbane,Melbourne,"Friday, 25 November 2022"
1832,"Sunday, 18 December 2022",9:05:00,12:30:00,JetStar,JetStar-Flex,362,Brisbane,Melbourne,"Friday, 25 November 2022"
1833,"Sunday, 18 December 2022",9:05:00,12:30:00,JetStar,JetStar-Plus,338,Brisbane,Melbourne,"Friday, 25 November 2022"
1834,"Sunday, 18 December 2022",9:05:00,12:30:00,JetStar,JetStar-Max,375,Brisbane,Melbourne,"Friday, 25 November 2022"
1835,"Sunday, 18 December 2022",9:55:00,13:15:00,Virgin,Virgin-Flex,539,Brisbane,Melbourne,"Friday, 25 November 2022"
1836,"Sunday, 18 December 2022",9:55:00,13:15:00,Virgin,Virgin-Business,659,Brisbane,Melbourne,"Friday, 25 November 2022"
1837,"Sunday, 18 December 2022",10:00:00,13:25:00,Rex,Rex-Saver,269,Brisbane,Melbourne,"Friday, 25 November 2022"
1838,"Sunday, 18 December 2022",10:00:00,13:25:00,Rex,Rex-Flex,359,Brisbane,Melbourne,"Friday, 25 November 2022"
1839,"Sunday, 18 December 2022",10:00:00,13:25:00,Rex,Rex-Business Class,499,Brisbane,Melbourne,"Friday, 25 November 2022"
1840,"Sunday, 18 December 2022",10:00:00,13:25:00,Rex,Rex-Business Class Plus,699,Brisbane,Melbourne,"Friday, 25 November 2022"
1841,"Sunday, 18 December 2022",10:15:00,13:35:00,Qantas,Qantas-Red eDeal,526,Brisbane,Melbourne,"Friday, 25 November 2022"
1842,"Sunday, 18 December 2022",10:15:00,13:35:00,Qantas,Qantas-Flex,711,Brisbane,Melbourne,"Friday, 25 November 2022"
1843,"Sunday, 18 December 2022",10:15:00,13:35:00,Qantas,Qantas-Business Class,2128,Brisbane,Melbourne,"Friday, 25 November 2022"
1844,"Sunday, 18 December 2022",11:55:00,15:15:00,Virgin,Virgin-Flex,539,Brisbane,Melbourne,"Friday, 25 November 2022"
1845,"Sunday, 18 December 2022",11:55:00,15:15:00,Virgin,Virgin-Business,949,Brisbane,Melbourne,"Friday, 25 November 2022"
1846,"Sunday, 18 December 2022",12:10:00,15:30:00,JetStar,JetStar-Starter,290,Brisbane,Melbourne,"Friday, 25 November 2022"
1847,"Sunday, 18 December 2022",12:10:00,15:30:00,JetStar,JetStar-Starter,317,Brisbane,Melbourne,"Friday, 25 November 2022"
1848,"Sunday, 18 December 2022",12:10:00,15:30:00,JetStar,JetStar-Flex,335,Brisbane,Melbourne,"Friday, 25 November 2022"
1849,"Sunday, 18 December 2022",12:10:00,15:30:00,JetStar,JetStar-Flex,362,Brisbane,Melbourne,"Friday, 25 November 2022"
1850,"Sunday, 18 December 2022",12:10:00,15:30:00,JetStar,JetStar-Plus,338,Brisbane,Melbourne,"Friday, 25 November 2022"
1851,"Sunday, 18 December 2022",12:10:00,15:30:00,JetStar,JetStar-Max,375,Brisbane,Melbourne,"Friday, 25 November 2022"
1852,"Sunday, 18 December 2022",12:15:00,15:35:00,Qantas,Qantas-Red eDeal,526,Brisbane,Melbourne,"Friday, 25 November 2022"
1853,"Sunday, 18 December 2022",12:15:00,15:35:00,Qantas,Qantas-Flex,711,Brisbane,Melbourne,"Friday, 25 November 2022"
1854,"Sunday, 18 December 2022",12:15:00,15:35:00,Qantas,Qantas-Business Class,2128,Brisbane,Melbourne,"Friday, 25 November 2022"
1855,"Sunday, 18 December 2022",12:55:00,16:15:00,Virgin,Virgin-Flex,439,Brisbane,Melbourne,"Friday, 25 November 2022"
1856,"Sunday, 18 December 2022",12:55:00,16:15:00,Virgin,Virgin-Business,949,Brisbane,Melbourne,"Friday, 25 November 2022"
1857,"Sunday, 18 December 2022",13:15:00,16:35:00,Qantas,Qantas-Red eDeal,526,Brisbane,Melbourne,"Friday, 25 November 2022"
1858,"Sunday, 18 December 2022",13:15:00,16:35:00,Qantas,Qantas-Flex,711,Brisbane,Melbourne,"Friday, 25 November 2022"
1859,"Sunday, 18 December 2022",13:15:00,16:35:00,Qantas,Qantas-Business Class,1679,Brisbane,Melbourne,"Friday, 25 November 2022"
1860,"Sunday, 18 December 2022",14:55:00,18:15:00,Virgin,Virgin-Flex,439,Brisbane,Melbourne,"Friday, 25 November 2022"
1861,"Sunday, 18 December 2022",14:55:00,18:15:00,Virgin,Virgin-Business,659,Brisbane,Melbourne,"Friday, 25 November 2022"
1862,"Sunday, 18 December 2022",15:00:00,18:20:00,Qantas,Qantas-Red eDeal,612,Brisbane,Melbourne,"Friday, 25 November 2022"
1863,"Sunday, 18 December 2022",15:00:00,18:20:00,Qantas,Qantas-Flex,711,Brisbane,Melbourne,"Friday, 25 November 2022"
1864,"Sunday, 18 December 2022",15:00:00,18:20:00,Qantas,Qantas-Business Class,1679,Brisbane,Melbourne,"Friday, 25 November 2022"
1865,"Sunday, 18 December 2022",16:15:00,19:35:00,Qantas,Qantas-Red eDeal,612,Brisbane,Melbourne,"Friday, 25 November 2022"
1866,"Sunday, 18 December 2022",16:15:00,19:35:00,Qantas,Qantas-Flex,711,Brisbane,Melbourne,"Friday, 25 November 2022"
1867,"Sunday, 18 December 2022",16:15:00,19:35:00,Qantas,Qantas-Business Class,1259,Brisbane,Melbourne,"Friday, 25 November 2022"
1868,"Sunday, 18 December 2022",16:55:00,20:15:00,Virgin,Virgin-Flex,439,Brisbane,Melbourne,"Friday, 25 November 2022"
1869,"Sunday, 18 December 2022",16:55:00,20:15:00,Virgin,Virgin-Business,949,Brisbane,Melbourne,"Friday, 25 November 2022"
1870,"Sunday, 18 December 2022",17:25:00,20:45:00,Virgin,Virgin-Flex,439,Brisbane,Melbourne,"Friday, 25 November 2022"
1871,"Sunday, 18 December 2022",17:50:00,21:10:00,JetStar,JetStar-Starter,334,Brisbane,Melbourne,"Friday, 25 November 2022"
1872,"Sunday, 18 December 2022",17:50:00,21:10:00,JetStar,JetStar-Starter,361,Brisbane,Melbourne,"Friday, 25 November 2022"
1873,"Sunday, 18 December 2022",17:50:00,21:10:00,JetStar,JetStar-Flex,379,Brisbane,Melbourne,"Friday, 25 November 2022"
1874,"Sunday, 18 December 2022",17:50:00,21:10:00,JetStar,JetStar-Flex,406,Brisbane,Melbourne,"Friday, 25 November 2022"
1875,"Sunday, 18 December 2022",17:50:00,21:10:00,JetStar,JetStar-Plus,382,Brisbane,Melbourne,"Friday, 25 November 2022"
1876,"Sunday, 18 December 2022",17:50:00,21:10:00,JetStar,JetStar-Max,419,Brisbane,Melbourne,"Friday, 25 November 2022"
1877,"Sunday, 18 December 2022",17:55:00,21:15:00,Virgin,Virgin-Flex,389,Brisbane,Melbourne,"Friday, 25 November 2022"
1878,"Sunday, 18 December 2022",17:55:00,21:15:00,Virgin,Virgin-Business,949,Brisbane,Melbourne,"Friday, 25 November 2022"
1879,"Sunday, 18 December 2022",18:00:00,21:25:00,Rex,Rex-Saver,269,Brisbane,Melbourne,"Friday, 25 November 2022"
1880,"Sunday, 18 December 2022",18:00:00,21:25:00,Rex,Rex-Flex,359,Brisbane,Melbourne,"Friday, 25 November 2022"
1881,"Sunday, 18 December 2022",18:00:00,21:25:00,Rex,Rex-Business Class,499,Brisbane,Melbourne,"Friday, 25 November 2022"
1882,"Sunday, 18 December 2022",18:00:00,21:25:00,Rex,Rex-Business Class Plus,699,Brisbane,Melbourne,"Friday, 25 November 2022"
1883,"Sunday, 18 December 2022",18:15:00,21:35:00,Qantas,Qantas-Red eDeal,452,Brisbane,Melbourne,"Friday, 25 November 2022"
1884,"Sunday, 18 December 2022",18:15:00,21:35:00,Qantas,Qantas-Flex,711,Brisbane,Melbourne,"Friday, 25 November 2022"
1885,"Sunday, 18 December 2022",18:15:00,21:35:00,Qantas,Qantas-Business Class,1679,Brisbane,Melbourne,"Friday, 25 November 2022"
1886,"Sunday, 18 December 2022",18:55:00,22:15:00,Virgin,Virgin-Flex,389,Brisbane,Melbourne,"Friday, 25 November 2022"
1887,"Sunday, 18 December 2022",18:55:00,22:15:00,Virgin,Virgin-Business,949,Brisbane,Melbourne,"Friday, 25 November 2022"
1888,"Sunday, 18 December 2022",20:15:00,23:35:00,Qantas,Qantas-Red eDeal,386,Brisbane,Melbourne,"Friday, 25 November 2022"
1889,"Sunday, 18 December 2022",20:15:00,23:35:00,Qantas,Qantas-Flex,711,Brisbane,Melbourne,"Friday, 25 November 2022"
1890,"Sunday, 18 December 2022",20:15:00,23:35:00,Qantas,Qantas-Business Class,1679,Brisbane,Melbourne,"Friday, 25 November 2022"
1891,"Sunday, 18 December 2022",20:35:00,23:55:00,Virgin,Virgin-Flex,439,Brisbane,Melbourne,"Friday, 25 November 2022"
1892,"Sunday, 18 December 2022",20:35:00,23:55:00,Virgin,Virgin-Business,659,Brisbane,Melbourne,"Friday, 25 November 2022"
1893,"Sunday, 18 December 2022",21:15:00,0:35:00,JetStar,JetStar-Starter,290,Brisbane,Melbourne,"Friday, 25 November 2022"
1894,"Sunday, 18 December 2022",21:15:00,0:35:00,JetStar,JetStar-Starter,317,Brisbane,Melbourne,"Friday, 25 November 2022"
1895,"Sunday, 18 December 2022",21:15:00,0:35:00,JetStar,JetStar-Flex,335,Brisbane,Melbourne,"Friday, 25 November 2022"
1896,"Sunday, 18 December 2022",21:15:00,0:35:00,JetStar,JetStar-Flex,362,Brisbane,Melbourne,"Friday, 25 November 2022"
1897,"Sunday, 18 December 2022",21:15:00,0:35:00,JetStar,JetStar-Plus,338,Brisbane,Melbourne,"Friday, 25 November 2022"
1898,"Sunday, 18 December 2022",21:15:00,0:35:00,JetStar,JetStar-Max,375,Brisbane,Melbourne,"Friday, 25 November 2022"
1899,"Sunday, 18 December 2022",21:15:00,0:35:00,JetStar,JetStar-Starter,290,Brisbane,Melbourne,"Friday, 25 November 2022"
1900,"Sunday, 18 December 2022",21:15:00,0:35:00,JetStar,JetStar-Starter,317,Brisbane,Melbourne,"Friday, 25 November 2022"
1901,"Sunday, 18 December 2022",21:15:00,0:35:00,JetStar,JetStar-Flex,335,Brisbane,Melbourne,"Friday, 25 November 2022"
1902,"Sunday, 18 December 2022",21:15:00,0:35:00,JetStar,JetStar-Flex,362,Brisbane,Melbourne,"Friday, 25 November 2022"
1903,"Sunday, 18 December 2022",21:15:00,0:35:00,JetStar,JetStar-Plus,338,Brisbane,Melbourne,"Friday, 25 November 2022"
1904,"Sunday, 18 December 2022",21:15:00,0:35:00,JetStar,JetStar-Max,375,Brisbane,Melbourne,"Friday, 25 November 2022"
1905,"Monday, 19 December 2022",5:15:00,8:35:00,Qantas,Qantas-Red eDeal,386,Brisbane,Melbourne,"Friday, 25 November 2022"
1906,"Monday, 19 December 2022",5:15:00,8:35:00,Qantas,Qantas-Flex,711,Brisbane,Melbourne,"Friday, 25 November 2022"
1907,"Monday, 19 December 2022",5:15:00,8:35:00,Qantas,Qantas-Business Class,1259,Brisbane,Melbourne,"Friday, 25 November 2022"
1908,"Monday, 19 December 2022",6:15:00,9:35:00,Qantas,Qantas-Red eDeal,452,Brisbane,Melbourne,"Friday, 25 November 2022"
1909,"Monday, 19 December 2022",6:15:00,9:35:00,Qantas,Qantas-Flex,711,Brisbane,Melbourne,"Friday, 25 November 2022"
1910,"Monday, 19 December 2022",6:15:00,9:35:00,Qantas,Qantas-Business Class,1259,Brisbane,Melbourne,"Friday, 25 November 2022"
1911,"Monday, 19 December 2022",6:55:00,10:15:00,Virgin,Virgin-Flex,389,Brisbane,Melbourne,"Friday, 25 November 2022"
1912,"Monday, 19 December 2022",6:55:00,10:15:00,Virgin,Virgin-Business,659,Brisbane,Melbourne,"Friday, 25 November 2022"
1913,"Monday, 19 December 2022",7:15:00,10:35:00,Qantas,Qantas-Red eDeal,452,Brisbane,Melbourne,"Friday, 25 November 2022"
1914,"Monday, 19 December 2022",7:15:00,10:35:00,Qantas,Qantas-Flex,711,Brisbane,Melbourne,"Friday, 25 November 2022"
1915,"Monday, 19 December 2022",7:15:00,10:35:00,Qantas,Qantas-Business Class,2128,Brisbane,Melbourne,"Friday, 25 November 2022"
1916,"Monday, 19 December 2022",7:20:00,10:45:00,JetStar,JetStar-Starter,334,Brisbane,Melbourne,"Friday, 25 November 2022"
1917,"Monday, 19 December 2022",7:20:00,10:45:00,JetStar,JetStar-Starter,361,Brisbane,Melbourne,"Friday, 25 November 2022"
1918,"Monday, 19 December 2022",7:20:00,10:45:00,JetStar,JetStar-Flex,379,Brisbane,Melbourne,"Friday, 25 November 2022"
1919,"Monday, 19 December 2022",7:20:00,10:45:00,JetStar,JetStar-Flex,406,Brisbane,Melbourne,"Friday, 25 November 2022"
1920,"Monday, 19 December 2022",7:20:00,10:45:00,JetStar,JetStar-Plus,382,Brisbane,Melbourne,"Friday, 25 November 2022"
1921,"Monday, 19 December 2022",7:20:00,10:45:00,JetStar,JetStar-Max,419,Brisbane,Melbourne,"Friday, 25 November 2022"
1922,"Monday, 19 December 2022",7:55:00,11:15:00,Virgin,Virgin-Flex,439,Brisbane,Melbourne,"Friday, 25 November 2022"
1923,"Monday, 19 December 2022",7:55:00,11:15:00,Virgin,Virgin-Business,949,Brisbane,Melbourne,"Friday, 25 November 2022"
1924,"Monday, 19 December 2022",8:00:00,11:25:00,Rex,Rex-Saver,269,Brisbane,Melbourne,"Friday, 25 November 2022"
1925,"Monday, 19 December 2022",8:00:00,11:25:00,Rex,Rex-Flex,359,Brisbane,Melbourne,"Friday, 25 November 2022"
1926,"Monday, 19 December 2022",8:00:00,11:25:00,Rex,Rex-Business Class,499,Brisbane,Melbourne,"Friday, 25 November 2022"
1927,"Monday, 19 December 2022",8:00:00,11:25:00,Rex,Rex-Business Class Plus,699,Brisbane,Melbourne,"Friday, 25 November 2022"
1928,"Monday, 19 December 2022",8:55:00,12:15:00,Virgin,Virgin-Flex,439,Brisbane,Melbourne,"Friday, 25 November 2022"
1929,"Monday, 19 December 2022",8:55:00,12:15:00,Virgin,Virgin-Business,949,Brisbane,Melbourne,"Friday, 25 November 2022"
1930,"Monday, 19 December 2022",9:05:00,12:30:00,JetStar,JetStar-Starter,384,Brisbane,Melbourne,"Friday, 25 November 2022"
1931,"Monday, 19 December 2022",9:05:00,12:30:00,JetStar,JetStar-Starter,411,Brisbane,Melbourne,"Friday, 25 November 2022"
1932,"Monday, 19 December 2022",9:05:00,12:30:00,JetStar,JetStar-Flex,429,Brisbane,Melbourne,"Friday, 25 November 2022"
1933,"Monday, 19 December 2022",9:05:00,12:30:00,JetStar,JetStar-Flex,456,Brisbane,Melbourne,"Friday, 25 November 2022"
1934,"Monday, 19 December 2022",9:05:00,12:30:00,JetStar,JetStar-Plus,432,Brisbane,Melbourne,"Friday, 25 November 2022"
1935,"Monday, 19 December 2022",9:05:00,12:30:00,JetStar,JetStar-Max,469,Brisbane,Melbourne,"Friday, 25 November 2022"
1936,"Monday, 19 December 2022",9:15:00,12:35:00,Qantas,Qantas-Flex,711,Brisbane,Melbourne,"Friday, 25 November 2022"
1937,"Monday, 19 December 2022",9:15:00,12:35:00,Qantas,Qantas-Business Class,1679,Brisbane,Melbourne,"Friday, 25 November 2022"
1938,"Monday, 19 December 2022",9:55:00,13:15:00,Virgin,Virgin-Flex,439,Brisbane,Melbourne,"Friday, 25 November 2022"
1939,"Monday, 19 December 2022",9:55:00,13:15:00,Virgin,Virgin-Business,949,Brisbane,Melbourne,"Friday, 25 November 2022"
1940,"Monday, 19 December 2022",10:15:00,13:35:00,Qantas,Qantas-Red eDeal,612,Brisbane,Melbourne,"Friday, 25 November 2022"
1941,"Monday, 19 December 2022",10:15:00,13:35:00,Qantas,Qantas-Flex,711,Brisbane,Melbourne,"Friday, 25 November 2022"
1942,"Monday, 19 December 2022",10:15:00,13:35:00,Qantas,Qantas-Business Class,1679,Brisbane,Melbourne,"Friday, 25 November 2022"
1943,"Monday, 19 December 2022",11:55:00,15:15:00,Virgin,Virgin-Flex,439,Brisbane,Melbourne,"Friday, 25 November 2022"
1944,"Monday, 19 December 2022",11:55:00,15:15:00,Virgin,Virgin-Business,659,Brisbane,Melbourne,"Friday, 25 November 2022"
1945,"Monday, 19 December 2022",12:10:00,15:30:00,JetStar,JetStar-Starter,334,Brisbane,Melbourne,"Friday, 25 November 2022"
1946,"Monday, 19 December 2022",12:10:00,15:30:00,JetStar,JetStar-Starter,361,Brisbane,Melbourne,"Friday, 25 November 2022"
1947,"Monday, 19 December 2022",12:10:00,15:30:00,JetStar,JetStar-Flex,379,Brisbane,Melbourne,"Friday, 25 November 2022"
1948,"Monday, 19 December 2022",12:10:00,15:30:00,JetStar,JetStar-Flex,406,Brisbane,Melbourne,"Friday, 25 November 2022"
1949,"Monday, 19 December 2022",12:10:00,15:30:00,JetStar,JetStar-Plus,382,Brisbane,Melbourne,"Friday, 25 November 2022"
1950,"Monday, 19 December 2022",12:10:00,15:30:00,JetStar,JetStar-Max,419,Brisbane,Melbourne,"Friday, 25 November 2022"
1951,"Monday, 19 December 2022",12:55:00,16:15:00,Virgin,Virgin-Flex,539,Brisbane,Melbourne,"Friday, 25 November 2022"
1952,"Monday, 19 December 2022",12:55:00,16:15:00,Virgin,Virgin-Business,499,Brisbane,Melbourne,"Friday, 25 November 2022"
1953,"Monday, 19 December 2022",14:55:00,18:15:00,Virgin,Virgin-Flex,439,Brisbane,Melbourne,"Friday, 25 November 2022"
1954,"Monday, 19 December 2022",14:55:00,18:15:00,Virgin,Virgin-Business,659,Brisbane,Melbourne,"Friday, 25 November 2022"
1955,"Monday, 19 December 2022",15:00:00,18:20:00,Qantas,Qantas-Flex,995,Brisbane,Melbourne,"Friday, 25 November 2022"
1956,"Monday, 19 December 2022",15:00:00,18:20:00,Qantas,Qantas-Business Class,1679,Brisbane,Melbourne,"Friday, 25 November 2022"
1957,"Monday, 19 December 2022",15:55:00,19:15:00,Virgin,Virgin-Flex,439,Brisbane,Melbourne,"Friday, 25 November 2022"
1958,"Monday, 19 December 2022",15:55:00,19:15:00,Virgin,Virgin-Business,659,Brisbane,Melbourne,"Friday, 25 November 2022"
1959,"Monday, 19 December 2022",16:15:00,19:35:00,Qantas,Qantas-Red eDeal,452,Brisbane,Melbourne,"Friday, 25 November 2022"
1960,"Monday, 19 December 2022",16:15:00,19:35:00,Qantas,Qantas-Flex,711,Brisbane,Melbourne,"Friday, 25 November 2022"
1961,"Monday, 19 December 2022",16:15:00,19:35:00,Qantas,Qantas-Business Class,1679,Brisbane,Melbourne,"Friday, 25 November 2022"
1962,"Monday, 19 December 2022",16:55:00,20:15:00,Virgin,Virgin-Flex,389,Brisbane,Melbourne,"Friday, 25 November 2022"
1963,"Monday, 19 December 2022",16:55:00,20:15:00,Virgin,Virgin-Business,659,Brisbane,Melbourne,"Friday, 25 November 2022"
1964,"Monday, 19 December 2022",17:25:00,20:45:00,Virgin,Virgin-Flex,389,Brisbane,Melbourne,"Friday, 25 November 2022"
1965,"Monday, 19 December 2022",17:50:00,21:10:00,JetStar,JetStar-Starter,334,Brisbane,Melbourne,"Friday, 25 November 2022"
1966,"Monday, 19 December 2022",17:50:00,21:10:00,JetStar,JetStar-Starter,361,Brisbane,Melbourne,"Friday, 25 November 2022"
1967,"Monday, 19 December 2022",17:50:00,21:10:00,JetStar,JetStar-Flex,379,Brisbane,Melbourne,"Friday, 25 November 2022"
1968,"Monday, 19 December 2022",17:50:00,21:10:00,JetStar,JetStar-Flex,406,Brisbane,Melbourne,"Friday, 25 November 2022"
1969,"Monday, 19 December 2022",17:50:00,21:10:00,JetStar,JetStar-Plus,382,Brisbane,Melbourne,"Friday, 25 November 2022"
1970,"Monday, 19 December 2022",17:50:00,21:10:00,JetStar,JetStar-Max,419,Brisbane,Melbourne,"Friday, 25 November 2022"
1971,"Monday, 19 December 2022",17:55:00,21:15:00,Virgin,Virgin-Flex,389,Brisbane,Melbourne,"Friday, 25 November 2022"
1972,"Monday, 19 December 2022",17:55:00,21:15:00,Virgin,Virgin-Business,949,Brisbane,Melbourne,"Friday, 25 November 2022"
1973,"Monday, 19 December 2022",18:00:00,21:25:00,Rex,Rex-Saver,299,Brisbane,Melbourne,"Friday, 25 November 2022"
1974,"Monday, 19 December 2022",18:00:00,21:25:00,Rex,Rex-Flex,359,Brisbane,Melbourne,"Friday, 25 November 2022"
1975,"Monday, 19 December 2022",18:00:00,21:25:00,Rex,Rex-Business Class,499,Brisbane,Melbourne,"Friday, 25 November 2022"
1976,"Monday, 19 December 2022",18:00:00,21:25:00,Rex,Rex-Business Class Plus,699,Brisbane,Melbourne,"Friday, 25 November 2022"
1977,"Monday, 19 December 2022",18:15:00,21:35:00,Qantas,Qantas-Red eDeal,452,Brisbane,Melbourne,"Friday, 25 November 2022"
1978,"Monday, 19 December 2022",18:15:00,21:35:00,Qantas,Qantas-Flex,711,Brisbane,Melbourne,"Friday, 25 November 2022"
1979,"Monday, 19 December 2022",18:15:00,21:35:00,Qantas,Qantas-Business Class,1679,Brisbane,Melbourne,"Friday, 25 November 2022"
1980,"Monday, 19 December 2022",18:55:00,22:15:00,Virgin,Virgin-Flex,439,Brisbane,Melbourne,"Friday, 25 November 2022"
1981,"Monday, 19 December 2022",18:55:00,22:15:00,Virgin,Virgin-Business,659,Brisbane,Melbourne,"Friday, 25 November 2022"
1982,"Monday, 19 December 2022",20:15:00,23:35:00,Qantas,Qantas-Red eDeal,386,Brisbane,Melbourne,"Friday, 25 November 2022"
1983,"Monday, 19 December 2022",20:15:00,23:35:00,Qantas,Qantas-Flex,711,Brisbane,Melbourne,"Friday, 25 November 2022"
1984,"Monday, 19 December 2022",20:15:00,23:35:00,Qantas,Qantas-Business Class,1679,Brisbane,Melbourne,"Friday, 25 November 2022"
1985,"Monday, 19 December 2022",20:35:00,23:55:00,Virgin,Virgin-Flex,389,Brisbane,Melbourne,"Friday, 25 November 2022"
1986,"Monday, 19 December 2022",20:35:00,23:55:00,Virgin,Virgin-Business,659,Brisbane,Melbourne,"Friday, 25 November 2022"
1987,"Monday, 19 December 2022",21:15:00,0:35:00,JetStar,JetStar-Starter,290,Brisbane,Melbourne,"Friday, 25 November 2022"
1988,"Monday, 19 December 2022",21:15:00,0:35:00,JetStar,JetStar-Starter,317,Brisbane,Melbourne,"Friday, 25 November 2022"
1989,"Monday, 19 December 2022",21:15:00,0:35:00,JetStar,JetStar-Flex,335,Brisbane,Melbourne,"Friday, 25 November 2022"
1990,"Monday, 19 December 2022",21:15:00,0:35:00,JetStar,JetStar-Flex,362,Brisbane,Melbourne,"Friday, 25 November 2022"
1991,"Monday, 19 December 2022",21:15:00,0:35:00,JetStar,JetStar-Plus,338,Brisbane,Melbourne,"Friday, 25 November 2022"
1992,"Monday, 19 December 2022",21:15:00,0:35:00,JetStar,JetStar-Max,375,Brisbane,Melbourne,"Friday, 25 November 2022"
1993,"Monday, 19 December 2022",21:15:00,0:35:00,JetStar,JetStar-Starter,290,Brisbane,Melbourne,"Friday, 25 November 2022"
1994,"Monday, 19 December 2022",21:15:00,0:35:00,JetStar,JetStar-Starter,317,Brisbane,Melbourne,"Friday, 25 November 2022"
1995,"Monday, 19 December 2022",21:15:00,0:35:00,JetStar,JetStar-Flex,335,Brisbane,Melbourne,"Friday, 25 November 2022"
1996,"Monday, 19 December 2022",21:15:00,0:35:00,JetStar,JetStar-Flex,362,Brisbane,Melbourne,"Friday, 25 November 2022"
1997,"Monday, 19 December 2022",21:15:00,0:35:00,JetStar,JetStar-Plus,338,Brisbane,Melbourne,"Friday, 25 November 2022"
1998,"Monday, 19 December 2022",21:15:00,0:35:00,JetStar,JetStar-Max,375,Brisbane,Melbourne,"Friday, 25 November 2022"
1999,"Tuesday, 20 December 2022",5:15:00,8:35:00,Qantas,Qantas-Red eDeal,386,Brisbane,Melbourne,"Friday, 25 November 2022"
2000,"Tuesday, 20 December 2022",5:15:00,8:35:00,Qantas,Qantas-Flex,711,Brisbane,Melbourne,"Friday, 25 November 2022"
